MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
2111565346172123521_3781958475,8/16/2019 6:50:37 AM,https://www.instagram.com/p/B1NyX6qnTmB,2497,57,16719,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk,@kwai_.satisfying","what battery percentage are u at rn? ➶ 💘 ➶ 
follow us for more content:)
@simplysatisfyinguk
@simplysatisfyinguk 
@simplysatisfyinguk •
•
➶ 🍒 ➶ 
vc: kwai via @kwai_.satisfying ➶ 💎 ➶
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2215302401493931203_3781958475,1/6/2020 9:57:58 AM,https://www.instagram.com/p/B6-VcwHHZTD,2496,3,77981,Yes,,@hydraulicpresschannel,"Water balloons vs Hydraulic Press!
•
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2018168956067448215_3781958475,4/9/2019 10:08:39 AM,https://www.instagram.com/p/BwB-fkLHwWX,2496,4,15679,Yes,,"@wwfco,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Bath bomb in a bag! •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @wwfco - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideosofslime",
2222661571994151681_3781958475,1/16/2020 1:39:11 PM,https://www.instagram.com/p/B7Yeuxun2sB,2438,3,78065,Yes,,"@satisfyingbox,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Satisfying Kinetic Sand‼ 💥 How much do you like it?
•
•
•follow @satisfyingbox - credit to them 🙌🏻⬇️
•
•
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk •
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2212486598411393753_3781958475,1/2/2020 12:43:16 PM,https://www.instagram.com/p/B60VNbIn5rZ,2422,2,29229,Yes,thomastrum,@@thomastrum,"This looks so satisfying! I want to do this!!! 😃
•
•
Credit: @@thomastrum
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2219614237055986832_3781958475,1/12/2020 8:44:27 AM,https://www.instagram.com/p/B7Np2N6HyyQ,2352,2,69900,Yes,,@matthieubraccini,"This looks super satisfying! •
•
Credit: @matthieubraccini •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2007598992881256531_3781958475,3/25/2019 8:08:42 PM,https://www.instagram.com/p/BvcbKW2HohT,2351,10,29421,Yes,,"@pan_n_ice,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Who would you share this pancake with?
-
-
Dont forget to like and comment!
-
-
👇🏽 Credit: @pan_n_ice - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#slime #clearslime #slimeusa #slimer #slimes#usaslime #slimereview #slimelovers #slimevideo #slimepoking #slimeshop #slimestore#slimereview #slimewondernotice #slimestore #talisatossell#clearslime #usaslime #fluffyslime #icecream",
2006606385816328667_3781958475,3/24/2019 11:16:25 AM,https://www.instagram.com/p/BvY5eBenNnb,2347,21,18855,Yes,,"@octavioaburto,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Real or Fake?! 🤔🐟
Diving in Baja California, Mexico 🇲🇽 Tag 5 people who might want to see this! 👇🏽 Credit: @octavioaburto - I do not take credit! 
Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅",
2213061307112755900_3781958475,1/3/2020 7:44:57 AM,https://www.instagram.com/p/B62X4iUnhK8,2346,0,29128,Yes,,"@eyeambdon,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","This looked so smooth! ☺ Bubble wrap vs shredder 
Post credit: @eyeambdon
•
•
•
•
•
Follow @simplysatisfyinguk
Follow @simplysatisfyinguk 
Follow @simplysatisfyinguk •
•
•
•
#asmr #slime #talisatossel #bubblyslime #satisfyingvideos#oddlysatisfying #satisfy #butterslime #crunchyslime#fluffyslime #poking #glitterslime #hislimeinternet #floam#actualsatisfaction #underratedcrunch #slimewondernotice#sugarslime #slimemaking #glue #gluepoking#explorepages",
2111755578376979575_3781958475,8/16/2019 1:08:37 PM,https://www.instagram.com/p/B1OdoKNnAR3,2300,10,14344,Yes,,"@wwfco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","IS IT REAL HOLO!? (No, it's iridescent)

Check out my new YouTube Channel - link in profile description! 👇🏽 Credit: @wwfco - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk 
@simplysatisfyinguk 
@simplysatisfyinguk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2161281892309291167_3781958475,10/23/2019 9:09:44 PM,https://www.instagram.com/p/B3-am4alFCf,2292,4,31389,Yes,,@pan_n_ice,"If you love cake... this one is for you 😍 I love Battenberg! QUALITY CAKE 🎂
•
•
Credit: @pan_n_ice •
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2227927502118968389_3781958475,1/23/2020 8:01:38 PM,https://www.instagram.com/p/B7rMEJVH9xF,2200,8,21512,Yes,,@pan_n_ice,"🍓 Valentines cake ice cream rolls 🍓
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍓
🍓🍓
🍓🍓🍓
🍓🍓🍓🍓
🍓🍓🍓🍓🍓
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍓🍓🍓🍓🍓
🍓🍓🍓🍓
🍓🍓🍓
🍓🍓
🍓",
2222838850636224623_3781958475,1/16/2020 7:31:08 PM,https://www.instagram.com/p/B7ZHChVHBhv,2189,2,46171,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk","Cutting square tables into circles🥰 Can’t stop watching this❤️
Follow me @simplysatisfyinguk  for more!
@simplysatisfyinguk
by @ unknown pls dm
•
•
#satisfying #satisfyingvideos #oddlysatisfying #satisfy#satisfaction #anxietyrelief #stressrelief #sleepaid#stressrelieving #relax #relaxtime #antistress #asmr #slime#slimeasmr #f4f #l4l #followforfollow #slimevideo#satisfyingvideo #satisfyingslime #instagood#slimeasmrvideo #trend #viral #likeback #followme#trending",
2213355787846014080_3781958475,1/3/2020 5:30:15 PM,https://www.instagram.com/p/B63a1y4HdSA,2176,1,47445,Yes,,@hydraulicpresschannel,"Red hot steel vs hydraulic press! 😊 who will win? You decide below! •
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2217038235586834197_3781958475,1/8/2020 7:26:30 PM,https://www.instagram.com/p/B7EgIdlnK8V,2150,6,27918,Yes,,"@lucidlivingco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","I really like the packaging for this! 😍 👇🏽 Credit: @lucidlivingco - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Image belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2008023228174159354_3781958475,3/26/2019 10:11:12 AM,https://www.instagram.com/p/Bvd7nywDc36,2149,4,23783,Yes,,"@pan_n_ice,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","What do you think about this picture? 👇🏽 Credit: @pan_n_ice - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2164499865334074082_3781958475,10/28/2019 7:42:06 AM,https://www.instagram.com/p/B4J2SjVnkri,2146,3,15252,Yes,,@simplysatisfyinguk,"Galaxy in a glass 🌌
Follow @simplysatisfyinguk for more! Or predicted for a chance to be featured!
Art by ID: MEISHU456 (Douyin)
.
Do you want immediate feature? Contact us! 📥
.
.
⚠No ©Copyright Infringement Intended❌Email (contact) us to fix/remove
•
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2006664237021106325_3781958475,3/24/2019 1:12:50 PM,https://www.instagram.com/p/BvZGn3nH5CV,2104,22,17603,Yes,,"@@bezerra,@welove,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Tag 🤚 Who You’d Stand With! 🌊
Tag 🤚 Your Travel Partner! 👫✈ Credit: @@bezerra @welove 🙏 - I do not take credit! 
Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#exploremore #explorejakarta #exploresemarang#travelgram #travelph #wanderlust #adventureseeker#doyoutravel #travelmore #goexplore #wonderfulplaces#travelgram #travelgoals #worldtravelpics #phiphiisland#luxury #travel #borabora #vacation #nature#awesomeearth #earthpix #beautifuldestination#beautifuldestinations #worldplaces #bestvacations#bestplacestogo #travelawesome #maldives",
2083801466272507378_3781958475,7/8/2019 11:28:45 PM,https://www.instagram.com/p/BzrJmSjnGXy,2087,10,13066,Yes,,"@hydraulicpresschannel,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Watch until the end! •
•
☆
👇🏽 Credit: @hydraulicpresschannel - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner",
2106455513135775513_3781958475,8/9/2019 5:38:11 AM,https://www.instagram.com/p/B07oiDznv8Z,2086,17,11665,Yes,,"@winston_and_harriet),@simplysatisfyinguk","Tag somebody who would love this 😩😍🐶 (via @winston_and_harriet)
-
Follow @simplysatisfyinguk for more!! 💫
.
.
.
#relaxingvideos #relaxation #relaxationtime #glitterslime#satisfying #doginsta #instadog #cutenessoverload#cutepuppy #cutepuppyclub #puppy🐶 #relaxingram#relaxingvideo #satisfaction #satisfyingsound#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand",
2220327628976417767_3781958475,1/13/2020 8:21:47 AM,https://www.instagram.com/p/B7QMDb6H-vn,2053,1,40049,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Silver nitrate poured on a copper wire 
Tag a friend 👤⠀
•⠀
👉 Follow @simplysatisfyinguk 🤤⠀
👉 Follow @simplysatisfyinguk 🌀⠀
👉 Follow @simplysatisfyinguk 🤤⠀
•⠀
Via @ Unknown
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2216789903178330478_3781958475,1/8/2020 11:13:09 AM,https://www.instagram.com/p/B7DnqwAnfFu,2041,4,25452,Yes,,@vaustinl,"Colored bubble swirl 🔮🌪
Song: Super Duper - Angela
•
•
Credit: @vaustinl •
•
#vape #vaping 
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2164094042027931215_3781958475,10/27/2019 6:15:34 PM,https://www.instagram.com/p/B4IaBC7nTZP,2026,4,0,No,,"@simplysatisfyinguk,@blossom,@skympaige","Follow @simplysatisfyinguk for more 
Credit ⤵︎
ʕ⁎̯͡⁎ʔ༄ @blossom @skympaige
•
•
•
•
•
•
•
☆
[🏷] #satisfyingvideos #anxietyhelp#crunchyslime #calmdown #sleepaid #squishy #floam#asmrsound #anxietyhelp #bubbles #crunch#stressrelief #oddlysatisfying #fluffyslime #asmrtingles#satisfyingvideo #satisfying #satisfy #asmr#slimethailand #satisfaction #poke #stretchy#stretching #slime #slimey #slimes",England -  lat:51.5 long: -0.11666666666667 id:215225401831351
2224441335104915418_3781958475,1/19/2020 12:35:14 AM,https://www.instagram.com/p/B7ezZvSn8fa,2003,0,43784,Yes,,@hydraulicpresschannel,"I kinda love these videos. I don't know why! 
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2109512380242168809_3781958475,8/13/2019 10:51:49 AM,https://www.instagram.com/p/B1GflVJn4vp,1994,4,11057,Yes,,,"Helix nado 🧬🌪
Song: Playboi Carti - R.I.P.
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2016969613243153108_3781958475,4/7/2019 6:25:36 PM,https://www.instagram.com/p/Bv9ty1IHXrU,1926,63,0,No,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Which eye colour do you have? Comment down below! •
•
•
Make sure you liked and comment⬇️⬇️
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#blues #satisfyingsounds #eyecolours #likeforfollow #satisfyingvideo #bluesky #like4likes #satisfying #eyecolour #eyecolourpalette #coloursofindia #eyecolouryou #satisfyingvideos #colours #laughingcolours #blue #bluehair #blueeyes #likeforlikes #prilaga #watercolours #like4follow #eyecolourchange #satisfyingslime #satisfyingasmr #coloursplash #instalike #coloursofnature #eyecolourchallenge",
